date,sector,index_price,fund_nav,valuation_percentile,attention_rank_pct,fund_start_date,valuation_metric
2023-07-18,沪深300,3854.939,1.3812,12.47,50.0,2009-07-10,PRICE_PERCENTILE
2023-07-18,消费,19128.079,2.5184,16.43,50.0,2015-03-24,PRICE_PERCENTILE
2023-07-18,科技,2200.619,2.2499,13.99,50.0,2011-09-20,PRICE_PERCENTILE
2023-07-19,医药,9290.004,1.027,1.51,50.0,2019-03-26,PRICE_PERCENTILE
2023-07-19,半导体,4294.491,0.9546,79.71,50.0,2020-06-02,PRICE_PERCENTILE
2023-07-19,新能源,3068.365,1.8381,21.55,50.0,2020-04-03,PRICE_PERCENTILE
2023-07-19,沪深300,3850.866,1.3801,12.11,50.0,2009-07-10,PRICE_PERCENTILE
2023-07-19,消费,19102.712,2.5154,16.3,50.0,2015-03-24,PRICE_PERCENTILE
2023-07-19,科技,2177.247,2.2273,12.34,50.0,2011-09-20,PRICE_PERCENTILE
2023-07-20,医药,9241.722,1.0223,1.05,50.0,2019-03-26,PRICE_PERCENTILE
2023-07-20,半导体,4240.471,0.9397,73.29,50.0,2020-06-02,PRICE_PERCENTILE
2023-07-20,新能源,3066.575,1.8389,21.28,50.0,2020-04-03,PRICE_PERCENTILE
2023-07-20,沪深300,3823.695,1.371,8.02,50.0,2009-07-10,PRICE_PERCENTILE
2023-07-20,消费,19098.976,2.5148,16.28,50.0,2015-03-24,PRICE_PERCENTILE
2023-07-20,科技,2155.647,2.2064,11.16,50.0,2011-09-20,PRICE_PERCENTILE
2023-07-21,医药,9344.874,1.0331,3.02,50.0,2019-03-26,PRICE_PERCENTILE
2023-07-21,半导体,4226.305,0.9341,72.27,50.0,2020-06-02,PRICE_PERCENTILE
2023-07-21,新能源,3047.264,1.8245,20.0,50.0,2020-04-03,PRICE_PERCENTILE
2023-07-21,沪深300,3821.91,1.3714,7.9,50.0,2009-07-10,PRICE_PERCENTILE
2023-07-21,消费,19407.614,2.5529,19.05,50.0,2015-03-24,PRICE_PERCENTILE
2023-07-21,科技,2163.117,2.2135,11.38,50.0,2011-09-20,PRICE_PERCENTILE
2023-07-24,医药,9398.432,1.0387,3.6,50.0,2019-03-26,PRICE_PERCENTILE
2023-07-24,半导体,4255.788,0.9292,74.67,50.0,2020-06-02,PRICE_PERCENTILE
2023-07-24,新能源,2995.325,1.7965,18.6,50.0,2020-04-03,PRICE_PERCENTILE
2023-07-24,沪深300,3805.221,1.3657,6.96,50.0,2009-07-10,PRICE_PERCENTILE
2023-07-24,消费,19191.62,2.526,17.17,50.0,2015-03-24,PRICE_PERCENTILE
2023-07-24,科技,2146.929,2.1979,10.56,50.0,2011-09-20,PRICE_PERCENTILE
2023-07-25,医药,9475.775,1.0467,4.75,50.0,2019-03-26,PRICE_PERCENTILE
2023-07-25,半导体,4364.812,0.9434,86.63,50.0,2020-06-02,PRICE_PERCENTILE
2023-07-25,新能源,3076.761,1.8427,22.32,50.0,2020-04-03,PRICE_PERCENTILE
2023-07-25,沪深300,3915.115,1.4032,17.61,50.0,2009-07-10,PRICE_PERCENTILE
2023-07-25,消费,19754.652,2.5956,20.74,50.0,2015-03-24,PRICE_PERCENTILE
2023-07-25,科技,2192.897,2.2423,13.67,50.0,2011-09-20,PRICE_PERCENTILE
2023-07-26,医药,9571.266,1.0566,5.32,50.0,2019-03-26,PRICE_PERCENTILE
2023-07-26,半导体,4356.735,0.9422,86.13,50.0,2020-06-02,PRICE_PERCENTILE
2023-07-26,新能源,3063.581,1.8349,21.05,50.0,2020-04-03,PRICE_PERCENTILE
2023-07-26,沪深300,3907.013,1.4006,17.01,50.0,2009-07-10,PRICE_PERCENTILE
2023-07-26,消费,19779.844,2.5986,20.95,50.0,2015-03-24,PRICE_PERCENTILE
2023-07-26,科技,2191.169,2.2407,13.43,50.0,2011-09-20,PRICE_PERCENTILE
2023-07-27,医药,9571.838,1.0567,5.43,50.0,2019-03-26,PRICE_PERCENTILE
2023-07-27,半导体,4322.602,0.9302,82.61,50.0,2020-06-02,PRICE_PERCENTILE
2023-07-27,新能源,3063.336,1.8328,21.02,50.0,2020-04-03,PRICE_PERCENTILE
2023-07-27,沪深300,3902.346,1.399,16.88,50.0,2009-07-10,PRICE_PERCENTILE
2023-07-27,消费,19917.745,2.6156,21.73,50.0,2015-03-24,PRICE_PERCENTILE
2023-07-27,科技,2184.096,2.2339,13.18,50.0,2011-09-20,PRICE_PERCENTILE
2023-07-28,医药,9686.782,1.0686,6.12,50.0,2019-03-26,PRICE_PERCENTILE
2023-07-28,半导体,4388.149,0.9364,88.51,50.0,2020-06-02,PRICE_PERCENTILE
2023-07-28,新能源,3094.593,1.8495,23.98,50.0,2020-04-03,PRICE_PERCENTILE
2023-07-28,沪深300,3992.738,1.4304,25.75,50.0,2009-07-10,PRICE_PERCENTILE
2023-07-28,消费,20279.553,2.6603,23.56,50.0,2015-03-24,PRICE_PERCENTILE
2023-07-28,科技,2219.538,2.2682,16.17,50.0,2011-09-20,PRICE_PERCENTILE
2023-07-31,医药,9469.584,1.046,4.73,50.0,2019-03-26,PRICE_PERCENTILE
2023-07-31,半导体,4494.14,0.9475,92.44,50.0,2020-06-02,PRICE_PERCENTILE
2023-07-31,新能源,3156.983,1.8809,27.92,50.0,2020-04-03,PRICE_PERCENTILE
2023-07-31,沪深300,4014.63,1.4379,28.49,50.0,2009-07-10,PRICE_PERCENTILE
2023-07-31,消费,20386.543,2.6732,24.22,50.0,2015-03-24,PRICE_PERCENTILE
2023-07-31,科技,2236.673,2.2846,17.42,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-01,医药,9422.479,1.0411,4.15,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-01,半导体,4497.651,0.9499,92.97,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-01,新能源,3137.895,1.8712,26.39,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-01,沪深300,3998.001,1.4322,26.38,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-01,消费,20176.647,2.6473,22.93,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-01,科技,2223.796,2.2721,16.36,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-02,医药,9284.223,1.0269,1.61,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-02,半导体,4461.486,0.9511,91.03,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-02,新能源,3134.144,1.8699,25.99,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-02,沪深300,3969.895,1.4227,23.48,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-02,消费,20023.262,2.6282,22.32,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-02,科技,2218.565,2.2671,16.0,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-03,医药,9428.104,1.0416,4.48,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-03,半导体,4481.046,0.9534,91.56,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-03,新能源,3154.458,1.8815,27.44,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-03,沪深300,4004.984,1.4345,27.59,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-03,消费,20150.039,2.644,22.99,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-03,科技,2241.983,2.2897,17.93,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-04,医药,9354.178,1.034,3.21,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-04,半导体,4476.74,0.9481,91.44,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-04,新能源,3183.187,1.8967,30.86,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-04,沪深300,4020.579,1.44,29.62,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-04,消费,20165.595,2.6457,23.08,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-04,科技,2263.373,2.3102,19.29,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-07,医药,9061.296,1.0041,0.57,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-07,半导体,4413.852,0.9418,89.12,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-07,新能源,3169.609,1.888,29.47,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-07,沪深300,3990.153,1.4295,25.46,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-07,消费,20006.418,2.626,22.13,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-07,科技,2240.775,2.2883,17.89,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-08,医药,9118.604,1.01,0.92,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-08,半导体,4401.149,0.9382,88.49,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-08,新能源,3150.099,1.8796,27.09,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-08,沪深300,3979.732,1.426,23.83,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-08,消费,19979.404,2.6227,22.11,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-08,科技,2228.909,2.2768,17.07,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-09,医药,9230.9,1.022,1.26,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-09,半导体,4393.486,0.9293,88.11,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-09,新能源,3137.537,1.8723,26.32,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-09,沪深300,3967.565,1.4222,22.88,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-09,消费,19977.361,2.6224,22.08,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-09,科技,2228.731,2.2766,17.05,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-10,医药,9227.9,1.0218,1.26,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-10,半导体,4387.025,0.9324,87.35,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-10,新能源,3144.508,1.8759,27.03,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-10,沪深300,3975.717,1.425,23.66,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-10,消费,19956.14,2.6196,21.94,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-10,科技,2239.306,2.2869,18.06,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-11,医药,9107.733,1.0095,0.91,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-11,半导体,4281.59,0.9122,77.19,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-11,新能源,3075.374,1.8379,22.21,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-11,沪深300,3884.254,1.3943,15.07,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-11,消费,19530.494,2.5672,19.29,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-11,科技,2187.036,2.2364,13.36,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-14,医药,9151.836,1.014,1.25,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-14,半导体,4343.763,0.9051,84.17,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-14,新能源,3009.358,1.8051,18.63,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-14,沪深300,3855.906,1.3846,12.77,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-14,消费,19305.71,2.5394,17.9,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-14,科技,2164.693,2.2147,11.52,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-15,医药,9119.914,1.0107,1.14,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-15,半导体,4331.353,0.8864,83.03,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-15,新能源,2977.89,1.7873,17.75,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-15,沪深300,3846.536,1.3814,11.85,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-15,消费,19243.274,2.5315,17.43,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-15,科技,2148.674,2.1993,10.48,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-16,医药,9116.542,1.0103,1.02,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-16,半导体,4294.099,0.8686,78.18,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-16,新能源,2961.833,1.7772,17.6,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-16,沪深300,3818.334,1.3719,7.51,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-16,消费,19213.33,2.528,17.06,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-16,科技,2132.969,2.1841,9.44,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-17,医药,9142.428,1.013,1.48,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-17,半导体,4318.966,0.8749,81.28,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-17,新能源,2980.563,1.7863,18.07,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-17,沪深300,3831.101,1.3761,9.55,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-17,消费,19462.208,2.5586,19.55,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-17,科技,2147.061,2.1977,10.57,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-18,医药,8952.081,0.9934,0.45,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-18,半导体,4228.4,0.8643,70.68,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-18,新能源,2933.811,1.7593,17.32,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-18,沪深300,3784.004,1.3601,5.22,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-18,消费,19096.746,2.5132,15.89,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-18,科技,2118.925,2.1706,8.85,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-21,医药,8869.295,0.9847,0.34,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-21,半导体,4220.696,0.8548,69.95,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-21,新能源,2879.567,1.7296,17.17,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-21,沪深300,3729.555,1.3415,3.29,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-21,消费,18942.471,2.4942,14.06,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-21,科技,2084.969,2.1377,7.48,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-22,医药,8814.473,0.979,0.23,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-22,半导体,4281.833,0.8659,76.88,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-22,新能源,2863.858,1.7197,17.15,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-22,沪深300,3758.227,1.3512,4.3,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-22,消费,18890.264,2.4877,13.48,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-22,科技,2086.941,2.1395,7.81,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-23,医药,8674.885,0.9646,0.11,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-23,半导体,4174.873,0.8474,65.94,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-23,新能源,2792.096,1.6777,16.89,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-23,沪深300,3696.634,1.3303,2.26,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-23,消费,18629.981,2.4556,13.01,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-23,科技,2038.976,2.0931,6.11,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-24,医药,8852.479,0.9828,0.45,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-24,半导体,3975.223,0.8617,51.46,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-24,新能源,2810.81,1.686,16.99,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-24,沪深300,3723.429,1.3392,3.16,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-24,消费,19005.832,2.5021,15.25,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-24,科技,2064.573,2.1178,7.01,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-25,医药,8792.714,0.9766,0.23,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-25,半导体,3964.05,0.8431,50.76,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-25,新能源,2777.42,1.6661,16.85,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-25,沪深300,3709.152,1.3352,2.48,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-25,消费,18975.448,2.4986,14.79,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-25,科技,2040.399,2.0943,6.21,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-28,医药,8867.243,0.9843,0.79,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-28,半导体,4016.937,0.8506,55.78,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-28,新能源,2787.701,1.6716,16.95,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-28,沪深300,3752.619,1.3503,4.17,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-28,消费,18909.234,2.4945,13.98,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-28,科技,2060.044,2.1132,7.1,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-29,医药,9027.399,1.0008,1.24,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-29,半导体,4065.258,0.8797,59.64,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-29,新能源,2878.157,1.7173,17.65,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-29,沪深300,3790.107,1.3631,6.53,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-29,消费,19157.099,2.5251,17.34,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-29,科技,2118.194,2.1695,9.46,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-30,医药,9018.759,0.9999,1.24,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-30,半导体,3995.403,0.8995,53.49,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-30,新能源,2881.696,1.7173,17.87,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-30,沪深300,3788.51,1.3626,6.41,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-30,消费,19089.899,2.517,16.31,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-30,科技,2117.125,2.1685,9.22,50.0,2011-09-20,PRICE_PERCENTILE
2023-08-31,医药,8982.404,0.9961,1.24,50.0,2019-03-26,PRICE_PERCENTILE
2023-08-31,半导体,3984.876,0.9044,52.66,50.0,2020-06-02,PRICE_PERCENTILE
2023-08-31,新能源,2858.263,1.7045,17.37,50.0,2020-04-03,PRICE_PERCENTILE
2023-08-31,沪深300,3765.268,1.3548,4.83,50.0,2009-07-10,PRICE_PERCENTILE
2023-08-31,消费,18984.674,2.5037,15.06,50.0,2015-03-24,PRICE_PERCENTILE
2023-08-31,科技,2102.575,2.1543,8.65,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-01,医药,8940.933,0.9919,1.12,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-01,半导体,4028.076,0.898,56.64,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-01,新能源,2858.12,1.7042,17.35,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-01,沪深300,3791.491,1.3638,6.85,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-01,消费,19229.925,2.534,18.41,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-01,科技,2100.258,2.152,8.53,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-04,医药,8989.95,0.9969,1.46,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-04,半导体,4080.336,0.9115,60.23,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-04,新能源,2889.495,1.7237,18.17,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-04,沪深300,3848.952,1.3834,13.34,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-04,消费,19596.622,2.5795,20.96,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-04,科技,2118.034,2.1691,9.64,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-05,医药,8960.619,0.9939,1.34,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-05,半导体,4024.75,0.9083,56.37,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-05,新能源,2878.003,1.7184,17.79,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-05,沪深300,3820.317,1.3736,8.96,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-05,消费,19413.279,2.5566,20.27,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-05,科技,2111.327,2.1626,9.18,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-06,医药,8839.133,0.9812,0.56,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-06,半导体,4010.201,0.9249,55.16,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-06,新能源,2871.492,1.7158,17.77,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-06,沪深300,3812.028,1.3708,8.5,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-06,消费,19380.528,2.5525,19.69,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-06,科技,2101.398,2.153,8.61,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-07,医药,8711.317,0.9679,0.22,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-07,半导体,3962.575,0.8903,50.06,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-07,新能源,2806.08,1.6802,17.03,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-07,沪深300,3758.475,1.3524,4.8,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-07,消费,19126.189,2.521,16.98,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-07,科技,2056.98,2.11,7.04,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-08,医药,8722.358,0.969,0.33,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-08,半导体,3954.254,0.8952,49.62,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-08,新能源,2777.561,1.6649,16.77,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-08,沪深300,3739.993,1.3461,3.91,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-08,消费,19011.585,2.5068,15.51,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-08,科技,2049.765,2.103,6.81,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-11,医药,8935.962,0.9911,1.45,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-11,半导体,3982.527,0.8949,52.32,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-11,新能源,2789.985,1.6724,16.99,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-11,沪深300,3767.537,1.3555,5.24,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-11,消费,19182.238,2.5289,17.84,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-11,科技,2063.189,2.116,7.36,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-12,医药,8924.032,0.9898,1.45,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-12,半导体,3983.12,0.8888,52.38,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-12,新能源,2804.782,1.6839,17.2,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-12,沪深300,3760.605,1.3531,5.01,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-12,消费,19219.19,2.5335,18.49,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-12,科技,2051.039,2.1041,6.9,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-13,医药,8852.701,0.9824,1.0,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-13,半导体,3970.608,0.8792,50.81,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-13,新能源,2773.367,1.6642,16.59,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-13,沪深300,3736.651,1.3448,3.89,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-13,消费,19181.665,2.5286,17.8,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-13,科技,2027.729,2.0815,5.45,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-14,医药,8864.648,0.9837,1.22,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-14,半导体,3970.347,0.8672,50.75,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-14,新能源,2731.016,1.64,16.21,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-14,沪深300,3733.508,1.3437,3.78,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-14,消费,19093.609,2.5177,16.56,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-14,科技,2011.883,2.0661,4.89,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-15,医药,9018.823,0.9998,2.55,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-15,半导体,3931.772,0.8784,47.57,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-15,新能源,2703.868,1.6258,16.19,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-15,沪深300,3708.777,1.3355,2.44,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-15,消费,18916.599,2.4959,13.98,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-15,科技,2002.728,2.0572,4.66,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-18,医药,9133.606,1.0117,3.77,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-18,半导体,3934.409,0.867,47.88,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-18,新能源,2745.814,1.6501,16.65,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-18,沪深300,3727.711,1.3419,3.55,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-18,消费,19087.303,2.517,16.41,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-18,科技,2020.467,2.0743,5.43,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-19,医药,9110.43,1.0092,3.32,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-19,半导体,3935.509,0.8629,47.95,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-19,新能源,2719.442,1.6338,16.27,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-19,沪深300,3720.502,1.3394,3.1,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-19,消费,19033.908,2.5101,16.06,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-19,科技,2002.665,2.0569,4.65,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-20,医药,9060.324,1.004,2.88,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-20,半导体,3921.872,0.8512,47.01,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-20,新能源,2684.036,1.6135,16.13,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-20,沪深300,3705.69,1.3346,2.43,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-20,消费,19002.656,2.5063,15.38,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-20,科技,1987.296,2.042,4.42,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-21,医药,8949.556,0.9925,1.99,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-21,半导体,3874.948,0.8487,44.47,50.0,2020-06-02,PRICE_PERCENTILE
2023-09-21,新能源,2656.819,1.6001,15.52,50.0,2020-04-03,PRICE_PERCENTILE
2023-09-21,沪深300,3672.445,1.3232,1.55,50.0,2009-07-10,PRICE_PERCENTILE
2023-09-21,消费,18656.187,2.4634,12.82,50.0,2015-03-24,PRICE_PERCENTILE
2023-09-21,科技,1967.607,2.0228,3.98,50.0,2011-09-20,PRICE_PERCENTILE
2023-09-22,医药,9031.84,1.0011,2.87,50.0,2019-03-26,PRICE_PERCENTILE
2023-09-22,半导体,3953.636,0.8666,49.5,50.0,2020-06-02,PRICE_PERCENTILE
